"time","city","latitude","longitude","european_aqi","pm10","pm2_5","carbon_monoxide","nitrogen_dioxide","sulphur_dioxide","ozone","ammonia","uv_index_clear_sky","uv_index","dust","aerosol_optical_depth","alder_pollen","birch_pollen","grass_pollen","mugwort_pollen","olive_pollen","ragweed_pollen"
"2025-06-01 19:00:00+00:00","Paris",48.8566,2.3522,29.200000762939453,7.699999809265137,5.400000095367432,156.0,7.800000190734863,0.5,73.0,1.7999999523162842,0.05000000074505806,0.05000000074505806,1.0,0.5600000023841858,0.0,0.0,36.70000076293945,0.0,0.0,0.0
"2025-06-01 20:00:00+00:00","Paris",48.8566,2.3522,27.600000381469727,9.199999809265137,7.699999809265137,166.0,9.600000381469727,0.800000011920929,69.0,1.600000023841858,0.0,0.0,1.0,0.6899999976158142,0.0,0.0,31.0,0.0,0.0,0.0
"2025-06-01 21:00:00+00:00","Paris",48.8566,2.3522,26.0,9.600000381469727,6.5,161.0,8.399999618530273,0.8999999761581421,65.0,1.600000023841858,0.0,0.0,1.0,0.7599999904632568,0.0,0.0,20.299999237060547,0.0,0.0,0.0
"2025-06-01 22:00:00+00:00","Paris",48.8566,2.3522,24.799999237060547,10.5,7.5,162.0,7.599999904632568,0.699999988079071,62.0,1.2999999523162842,0.0,0.0,0.0,0.8100000023841858,0.0,0.0,21.299999237060547,0.0,0.0,0.0
"2025-06-01 23:00:00+00:00","Paris",48.8566,2.3522,24.0,11.699999809265137,7.900000095367432,163.0,7.400000095367432,0.800000011920929,60.0,1.2999999523162842,0.0,0.0,1.0,0.8700000047683716,0.0,0.0,26.799999237060547,0.0,0.0,0.0
"2025-06-02 00:00:00+00:00","Paris",48.8566,2.3522,23.19999885559082,13.100000381469727,8.0,159.0,7.900000095367432,0.8999999761581421,58.0,1.5,0.0,0.0,0.0,0.9300000071525574,0.0,0.0,19.399999618530273,0.0,0.0,0.0
"2025-06-02 01:00:00+00:00","Paris",48.8566,2.3522,23.60000228881836,13.100000381469727,7.599999904632568,159.0,8.699999809265137,1.0,59.0,1.399999976158142,0.0,0.0,0.0,0.8600000143051147,0.0,0.0,18.200000762939453,0.0,0.0,0.0
"2025-06-02 02:00:00+00:00","Paris",48.8566,2.3522,25.200000762939453,13.0,7.0,159.0,7.900000095367432,1.100000023841858,63.0,1.2999999523162842,0.0,0.0,1.0,0.7400000095367432,0.0,0.0,13.800000190734863,0.0,0.0,0.0
"2025-06-02 03:00:00+00:00","Paris",48.8566,2.3522,24.400001525878906,13.100000381469727,6.5,158.0,8.100000381469727,1.100000023841858,61.0,1.2999999523162842,0.0,0.0,1.0,0.75,0.0,0.0,10.699999809265137,0.0,0.0,0.0
"2025-06-02 04:00:00+00:00","Paris",48.8566,2.3522,24.400001525878906,13.800000190734863,6.199999809265137,159.0,10.100000381469727,1.0,61.0,1.399999976158142,0.0,0.0,1.0,0.75,0.0,0.0,7.699999809265137,0.0,0.0,0.0
"2025-06-02 05:00:00+00:00","Paris",48.8566,2.3522,22.399999618530273,16.0,6.800000190734863,171.0,15.300000190734863,1.100000023841858,56.0,1.7000000476837158,0.15000000596046448,0.10000000149011612,0.0,0.7400000095367432,0.0,0.0,5.699999809265137,0.0,0.0,0.0
